"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"ENSG00000243649"	8.80090583307228e-36	4.32944993756015e-40	0.442598930066722	13.2530997081138	5.86580775087875	11375.8061933314
"LRG_136"	1.38728802685898e-35	1.36490360769282e-39	0.447298924924507	13.1666675826286	5.88943625454813	11107.2693644848
"ENSG00000108950"	1.50148543203043e-32	2.21588759154432e-36	0.289721852257237	12.5961913438579	3.64939188752909	3505.99959928754
"ENSG00000153898"	2.9942620888731e-32	7.36487133233251e-36	0.343566645597541	12.5010748466535	4.29495235142854	2330.47216296603
"ENSG00000244255"	2.9942620888731e-32	6.50104593486398e-36	0.394646725596332	12.5109881153548	4.93742049369939	17331.7469136704
"ENSG00000228863"	1.57493106671357e-29	4.64855686751349e-33	0.433045810421127	11.9777341472992	5.18690759082597	127.433973883746
"ENSG00000148154"	2.00454620781707e-24	6.90270732719378e-28	0.19766697687281	10.9465497042289	2.16377138722289	3381.16394874494
"ENSG00000134955"	5.8840308831084e-24	2.31563592408831e-27	0.297709052426864	-10.8363347240372	-3.22607494247343	3180.99771432335
"ENSG00000162825"	6.65457198210564e-24	3.21556622803969e-27	0.155549540628522	10.8062473431433	1.68090681014412	838.058992037386
"ENSG00000160293"	6.65457198210564e-24	3.27359896797798e-27	0.203144098998945	10.8046058437119	2.1948919191596	1606.39322120271
"ENSG00000175354"	1.24358505243687e-23	6.72935634435538e-27	0.174560922600643	10.7382699596459	1.87448231129055	1972.22821679967
"ENSG00000106605"	2.10135397557043e-23	1.24046869868384e-26	0.194641549470756	10.681650082704	2.07909292300194	2557.13479902023
"ENSG00000164136"	2.51825934952567e-23	1.61045708106226e-26	0.201098081115958	10.6573946668458	2.14318161719814	433.20386642687
"ENSG00000269713"	1.25267570739032e-22	8.6272431638452e-26	0.260189239325322	10.5001177622602	2.73201765338878	2479.19115495922
"ENSG00000275688"	2.03673114892933e-22	1.50290078876131e-25	0.638627863066283	10.4475936557671	6.67212441056739	887.958979592989
"ENSG00000197381"	3.17429721293816e-22	2.49846297751922e-25	0.242183442387005	10.3992675323603	2.51853040929043	460.879450033149
"ENSG00000105711"	6.38556605648932e-22	5.34015264464377e-25	0.391672972773749	10.326634322834	4.04466356397181	841.609395007002
"ENSG00000148459"	6.55468694356292e-22	5.80403212239928e-25	0.29285256401541	10.3186385030132	3.02183974275555	613.509546269817
"ENSG00000148175"	4.20598716324132e-21	3.93121586489498e-24	0.232665668147757	10.1333076683717	2.3576727992085	9177.4977769899
"ENSG00000206418"	4.77920763770087e-21	4.70209330745855e-24	0.166143219898245	10.1157897503402	1.68066988093518	1125.49038098162
"ENSG00000121380"	2.60773310238125e-20	2.69393915535254e-23	0.55889529867359	9.94342789841046	5.55733510512142	280.736871741669
"ENSG00000253785"	2.76152803861346e-20	2.98866670845613e-23	0.330814015838462	9.93308381716492	3.28600334721637	259.645501481603
"ENSG00000173926"	3.86778821170298e-20	4.37618697703505e-23	0.309755521703433	9.89499810700979	3.0650303008913	124.712574354443
"ENSG00000076554"	4.03367607035488e-20	4.76230941010021e-23	0.382429046970918	9.88653406702171	3.78089780109662	118.53054014419
"ENSG00000146278"	4.31185912652082e-20	5.30285705249019e-23	0.24437176248868	9.87576162556352	2.41335727435703	5736.53382644439
"ENSG00000166793"	5.76051590505751e-20	7.36783813122271e-23	0.309856708694385	-9.84273734405937	-3.04983819797354	485.598371292392
"ENSG00000275718"	6.03780924340529e-20	8.22757139642856e-23	0.688337938550233	9.83163053744989	6.76748429673578	1023.87247209984
"ENSG00000180817"	6.03780924340529e-20	8.31654165758305e-23	0.338209127438981	9.83054748081497	3.3247808857339	892.562730112482
"ENSG00000121594"	7.15566204106419e-20	1.02082939389444e-22	0.400531783818428	9.80988687240604	3.92917148806177	1857.82790719835
"ENSG00000151014"	1.5747854755395e-19	2.32406357074897e-22	0.285998428842638	9.72652073163929	2.78176964735419	147.104342219883
"ENSG00000083290"	1.99297070567872e-19	3.03926071802639e-22	0.237167798219197	9.69918178493331	2.30033358846037	835.079429019674
"ENSG00000155324"	3.25149608471083e-19	5.1184511368923e-22	0.282443641772782	9.64585171250133	2.72440948567911	99.7101638338144
"ENSG00000100644"	4.35351184144361e-19	7.06738935299287e-22	0.272791355650789	9.61269587964572	2.62226034046731	9702.96948782606
"ENSG00000166507"	7.93098946665434e-19	1.32651338973951e-21	0.13564948210233	9.54766575332937	1.29513591472528	1879.98246373913
"ENSG00000179299"	7.98328708468537e-19	1.41380526883448e-21	0.360328777490077	9.54105943399887	3.43791828181298	85.0374208601388
"ENSG00000180616"	7.98328708468537e-19	1.40461480340114e-21	0.631201076644828	9.54173568088016	6.02275383483193	666.98410026553
"ENSG00000182220"	1.38775300552186e-18	2.55284301082398e-21	0.151444067285616	-9.47958992992862	-1.43562765518816	5642.66544648435
"ENSG00000272916"	1.38775300552186e-18	2.59418605912194e-21	0.136079329502377	9.47791333561698	1.2897480917924	1911.60959309429
"ENSG00000196943"	1.69529158246159e-18	3.25247794746173e-21	0.111836587169695	-9.45428155703205	-1.05733458347986	1412.78770147866
"ENSG00000126003"	1.72951812960373e-18	3.48639972023991e-21	0.19714325167101	9.44701225567454	1.86241471465957	2295.57128617863
"ENSG00000213383"	1.72951812960373e-18	3.48830398040895e-21	0.37036810699588	9.44695508143415	3.49885087038587	72.8999831042618
"ENSG00000113583"	1.84335441159717e-18	3.80858349503548e-21	0.144560411899838	9.43775315258814	1.36432548314714	1810.81999228536
"ENSG00000276409"	2.04536313119497e-18	4.32657490364934e-21	0.612256873784738	9.4243791577747	5.77014092050117	91.9321505151562
"ENSG00000152492"	2.31846892079606e-18	5.01833099739408e-21	0.150050401822045	9.40880004287082	1.41179422709604	893.370320647305
"ENSG00000112763"	3.38729083055929e-18	7.49843011487446e-21	0.129276951015005	9.36649057744496	1.21087134356286	2277.05521799869
"ENSG00000174502"	3.805802127092e-18	8.6121063482011e-21	0.641783510131283	9.35185834127945	6.00186847251685	67.5683845197048
"ENSG00000248360"	4.66547539962278e-18	1.07869610282502e-20	0.410258193524456	9.32801749568204	3.82689560694303	101.758598389087
"ENSG00000285779"	5.73270251905575e-18	1.35364876483017e-20	0.113893492805338	9.30391692098126	1.05965559490124	6537.71216517353
"ENSG00000131203"	6.20351629618535e-18	1.49533795018242e-20	0.566021596021882	9.29333094791219	5.26022601549681	46008.8975676568
"ENSG00000182923"	9.22839103798264e-18	2.26987186097566e-20	0.234339331969422	-9.24881877655934	-2.16736201360516	756.412474168933
"LRG_474"	9.45157557223148e-18	2.37126305678771e-20	0.163545373162779	-9.24414616595369	-1.51183733428217	9414.47878339962
"ENSG00000064886"	1.01349674941979e-17	2.67678164854203e-20	0.278585381842994	9.23117540815556	2.57167052594068	341.640742945896
"ENSG00000185338"	1.01349674941979e-17	2.69228770507027e-20	0.377136334814886	9.23055677125924	3.48117834901344	695.995462521724
"ENSG00000159166"	1.02861051281196e-17	2.78303710176395e-20	0.549533480041127	9.22700535300782	5.07054836199649	796.509848539596
"ENSG00000267618"	2.09263678999609e-17	5.86778320689577e-20	0.157973433746118	9.14673943211448	1.44494183567214	759.051079879316
"ENSG00000143570"	2.11651639459396e-17	6.0388602364448e-20	0.133992746794617	9.14363327314258	1.22518053795103	5411.00554220419
"ENSG00000145287"	2.2412764015169e-17	6.50508203903468e-20	0.430281400385523	9.13559044319398	3.93087464924611	389.611115430397
"ENSG00000167986"	2.30512658152604e-17	6.80379746613352e-20	0.165993975222728	-9.13073153091857	-1.51564642350868	9711.60860057415
"ENSG00000272150"	2.5592260156557e-17	7.80558898911124e-20	0.131724633874012	9.11585038567859	1.20078205450378	697.092074788538
"ENSG00000162643"	2.88333158503785e-17	8.93594499495201e-20	0.466472806006912	9.10117538341786	4.24545081906397	64.2286424882436
"ENSG00000178719"	3.61161414921802e-17	1.13706860266604e-19	0.148583922551622	9.07497187848843	1.34839491875148	16265.8264782021
"ENSG00000110436"	4.0832395970835e-17	1.3056403670328e-19	0.576294714671495	9.05990515332473	5.22117545528608	1188.12002259531
"ENSG00000062598"	4.65064803805495e-17	1.50995066170615e-19	0.153290582941248	9.0440334301658	1.38636515665025	2258.29350784752
"ENSG00000109265"	4.79575064485934e-17	1.58065374461617e-19	0.363642745854737	9.03903193830188	3.28697839391276	83.4826518856887
"ENSG00000086062"	5.41808595183558e-17	1.8124254463047e-19	0.166723199344085	9.02406127896517	1.50452036750615	6569.54693046494
"ENSG00000126353"	5.45557817591824e-17	1.8518048708105e-19	0.431716955448707	9.02170727005431	3.89482399557731	6787.2874300052
"ENSG00000232702"	5.53883990132082e-17	1.90731401560634e-19	0.246387288991335	9.01847173398652	2.22203680138192	1017.23998970997
"ENSG00000258964"	5.98681133150945e-17	2.09102520925409e-19	0.273277187400633	9.00839055477743	2.46178763381601	806.653760319445
"ENSG00000178567"	1.00066891687467e-16	3.54428187795044e-19	0.144568656084479	8.95032782648248	1.29393686539009	640.637245042584
"ENSG00000196954"	1.07487733610524e-16	3.85999830458887e-19	0.205061915901879	8.94090393282316	1.83343889035936	4136.33876140979
"ENSG00000273136"	1.08886701379688e-16	3.96380160473086e-19	0.13754869961841	8.9379712539019	1.22940632320094	1964.73611630641
"ENSG00000173744"	1.19853864000703e-16	4.42199911454778e-19	0.126219703525901	8.92587242858098	1.1266209716455	2249.60564057957
"ENSG00000087085"	1.22167793451912e-16	4.56746964893022e-19	0.531933628510315	8.92228937270256	4.74606576064069	222.210669319143
