"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"ENSG00000237781"	8.280942441605e-06	1.29990590963998e-06	0.296630717961834	4.83976830021918	1.43562394566294	46.2114057278982
"ENSG00000203804"	0.000151444257831562	3.53504035522808e-05	0.354959882617114	4.13594033822459	1.46809289696759	34.3798179060338
"ENSG00000143384"	7.76574026528345e-15	5.15729504040371e-17	0.164635556074003	8.38305137884013	1.38014832535228	9436.68828420348
"ENSG00000143420"	0.225527736131677	0.156420481686369	0.0842626362234035	1.41721361727346	0.119418155483167	2017.12092517569
"ENSG00000143457"	0.696206092579311	0.622023566185825	0.203989374089707	-0.492984462099119	-0.10056359185955	184.186672679659
"ENSG00000143452"	0.0192956509293368	0.00893306625816551	0.330171555344332	-2.61460513652727	-0.863268244538491	28.2950078268301
"ENSG00000163131"	8.99811623887291e-06	1.43683024947764e-06	0.196776445384573	-4.81982663676348	-0.9484283529522	78699.8217985134
"ENSG00000143387"	1.76052143354581e-06	2.24389255643878e-07	0.443160702629512	-5.17790681408755	-2.29464482188118	1818.7704084515
"ENSG00000143437"	0.174851505306389	0.115655910091977	0.0611796722221591	-1.57327173975983	-0.0962522493548923	1705.27922980603
"ENSG00000143418"	0.191888450138427	0.129086705806916	0.0754228471283225	1.51771323627719	0.114470253404366	4058.81367883938
"ENSG00000143409"	0.506418878079926	0.41637997166975	0.155621342953199	-0.812717628566774	-0.1264762087993	389.000271737949
"ENSG00000197622"	1.51905209843951e-10	4.29680714582211e-12	0.103708687747544	6.92705857265671	0.718396154520605	6582.44239615471
"ENSG00000143434"	0.521345262178733	0.43209489262039	0.275478794484512	-0.785611896700684	-0.216419418235795	22.5437466023817
"ENSG00000163155"	0.0055835351605101	0.00216481677816039	0.226000222311976	3.06663686286707	0.693060612758058	79.9486056564099
"ENSG00000163157"	0.472163670257282	0.381670278909271	0.180418683847925	0.874822892911166	0.157834394939066	27.3986606607868
"ENSG00000163159"	0.699987529570967	0.626400686266502	0.048530510807228	0.486799130965268	0.0236246104862591	579.787326654464
"ENSG00000232671"	0.0222238891659694	0.0105259545892342	0.375235065566135	2.5580546595983	0.959871807916125	7.6757624301858
"ENSG00000143393"	9.15503213277548e-07	1.06646576595889e-07	0.0742635920649209	5.31501835451895	0.394712354897563	2316.86152022426
"ENSG00000143390"	0.642959068782999	0.562148277308875	0.181572403335354	-0.579653543982684	-0.105249087082791	2623.29151408893
"LRG_101"	0.63649371104677	0.554802836778715	0.181565625039431	-0.590578555593458	-0.10722876458121	2609.99528005918
"ENSG00000143442"	4.15677479534083e-06	5.91984604118049e-07	0.0859212819774688	4.99381384592085	0.429074887598353	1763.83959209826
"ENSG00000143436"	7.57716304959172e-09	4.04055723423722e-10	0.0979795865524128	6.2524528608644	0.612612746245945	521.674299389174
"ENSG00000249602"	0.377313850170986	0.290187167137603	0.309081196825691	1.05771111319278	0.326918616761459	16.0023424573146
"ENSG00000182134"	2.51476211650637e-05	4.64899450700066e-06	0.254255262335378	4.58003440371714	1.16449784882216	276.727367158027
"ENSG00000143365"	0.480343235159785	0.390078026663603	0.981297235899945	-0.859475870971627	-0.843401296507155	9.12202530921417
"LRG_1322"	0.534529992545393	0.446125337147045	1.00332867204278	-0.761890538956591	-0.764426622693274	8.53540510881852
"ENSG00000159445"	0.218786040333853	0.151066551659089	0.184140975600127	1.43577438218606	0.26438489547741	137.839928177333
"ENSG00000197747"	0.00455429763053032	0.00171547899237361	0.195999848076145	3.135523131211	0.614562057356595	3421.31050592296
"ENSG00000163191"	2.0231756091126e-05	3.63769522398001e-06	0.0823558958464193	4.63107644542058	0.381396449395862	17569.9846661102
"ENSG00000159450"	5.98049549071091e-13	7.29615742668391e-15	0.381736560786823	7.77923992374055	2.96962029402427	31.4776726870671
"ENSG00000163221"	0.0310230142701958	0.0154504622427914	0.651181245938711	2.42164437673809	1.57692940246478	296.046589265401
"ENSG00000143546"	0.0897049793279228	0.0531045710956426	0.432750969043928	1.9340695995031	0.836970493383368	5343.68869186286
"ENSG00000197956"	0.00248889046376921	0.000861708534238869	0.276075430638805	-3.33217241138642	-0.919930933436251	7387.44407147635
"ENSG00000196154"	7.91894251236059e-05	1.69909733901939e-05	0.416194627518929	-4.30115554703529	-1.79011783079933	3334.99217107911
"ENSG00000196754"	0.434211428804463	0.344335460850716	0.342215229157008	0.945633677523289	0.323610245652217	10.4845280790625
"ENSG00000189171"	0.733909447804322	0.666035099030605	0.241083230505764	-0.431595954776733	-0.104050547050795	138.069364611221
"ENSG00000271853"	0.319603480110286	0.237014909614329	0.238687539162396	-1.18248097606155	-0.282243474282481	109.574598203967
"ENSG00000272030"	0.497271467003721	0.407317989357682	0.210026513849847	-0.828622610847879	-0.174032718253539	39.1557189784474
"ENSG00000143621"	0.247676125495386	0.174662575314868	0.0701056648043572	-1.35737346433402	-0.0951595691049303	2539.88384335535
"ENSG00000143614"	5.24311280413389e-05	1.06703845290741e-05	0.0932757299501198	4.40312256001033	0.410704470844803	1305.52885901891
"ENSG00000223599"	0.967626137913058	0.9576300001247	0.264016020775977	-0.0531279021694671	-0.0140266173229581	14.305430417834
"ENSG00000198837"	0.475683467065023	0.385194094419389	0.090862679877128	-0.868365830430064	-0.0789020464666033	4358.8118312617
"ENSG00000160741"	2.18363410634093e-10	6.56336304099917e-12	0.151367281432963	6.86685301908933	1.03941687349928	2824.30629009018
"ENSG00000143570"	2.11651639459396e-17	6.0388602364448e-20	0.133992746794617	9.14363327314258	1.22518053795103	5411.00554220419
"ENSG00000285779"	5.73270251905575e-18	1.35364876483017e-20	0.113893492805338	9.30391692098126	1.05965559490124	6537.71216517353
"ENSG00000276584"	2.59227488365026e-12	3.91691944910169e-14	0.16279499150241	7.56372348288764	1.23133630012327	68.8388924590478
"ENSG00000143543"	0.011867179415723	0.00509877730307577	0.0707893188769232	2.80072611373705	0.198261493952258	2147.83746342332
"ENSG00000285641"	1.171300117383e-11	2.21260943071169e-13	0.0948713252210342	7.3352784700872	0.695907589322493	3196.26378671865
"ENSG00000143545"	1.54342476662817e-10	4.38093314809355e-12	0.144891869671784	6.92431396986553	1.00327679728827	2428.62507482975
"ENSG00000143549"	9.75531871014097e-06	1.5813879381193e-06	0.110754073347055	4.80066604314509	0.531693319057208	11760.8885037756
"ENSG00000264384"	0.0180743868958567	0.00829920933126361	0.410831796796152	2.63964834254301	1.08445147147693	6.94900189176976
"ENSG00000143612"	0.00365131404973672	0.00133277992173586	0.0828800232915479	3.20882628063929	0.265947596877916	5006.44755038066
"ENSG00000226855"	0.0657729698547216	0.0368855336537351	0.323532767887797	-2.08702877366756	-0.675222195806139	16.3991769845436
"ENSG00000228013"	0.0706037804315009	0.0401366237045663	0.386085477480796	2.05234007704394	0.792378698598485	8.10500154264059
"ENSG00000228264"	0.00825511930198132	0.00337628206791975	0.246139292034951	2.93122494412722	0.721489632542662	12.7361740012126
"ENSG00000160714"	5.73604569246257e-10	2.01190504659869e-11	0.101471622395919	6.70515658852608	0.680383117456427	2473.03869343841
"ENSG00000160710"	7.33012612817839e-05	1.55307227637074e-05	0.172177102370083	4.3210233621571	0.743981281769645	17264.3134474883
"LRG_1212"	9.0155414535767e-05	1.96738202912565e-05	0.173374804992244	4.26856080302473	0.74006089682195	16890.9815380814
"ENSG00000163344"	1.34018393456578e-06	1.65742936417668e-07	0.143631478755817	-5.23415320773115	-0.751789165260931	340.853155250196
"ENSG00000163346"	0.099947515985907	0.0602153300019383	0.160335221715466	1.87921362473161	0.301304133172068	1879.83157282512
"ENSG00000163348"	0.108885001908483	0.0667247377397664	0.0526698300762993	-1.83352363019892	-0.0965713780434564	1104.31055825036
"ENSG00000160691"	0.00769594997101908	0.00311729890109067	0.0686692053998018	2.95592796247369	0.202981224402124	2278.85222383479
"ENSG00000163354"	0.712273673071113	0.640583790391878	0.433321672512249	-0.466882718043915	-0.202310400249854	7.9718721126924
